Ortholog group	Gene name	Organism name	Ortholog gene name	Ortholog organism name	Relationship
460_454_11243	BdiBd21-3.2G0666300	BdistachyonBd21-3_v1.1	Sobic.003G320800	Sbicolor_v3.1.1	one-to-one
460_454_5919	BdiBd21-3.2G0666400	BdistachyonBd21-3_v1.1	Sobic.003G310400	Sbicolor_v3.1.1	many-to-one
460_454_12347	BdiBd21-3.2G0666700	BdistachyonBd21-3_v1.1	Sobic.003G321000	Sbicolor_v3.1.1	one-to-one
460_454_5698	BdiBd21-3.2G0667000	BdistachyonBd21-3_v1.1	Sobic.003G321200	Sbicolor_v3.1.1	one-to-one
460_454_845	BdiBd21-3.2G0667100	BdistachyonBd21-3_v1.1	Sobic.003G321300	Sbicolor_v3.1.1	one-to-one
460_454_15175	BdiBd21-3.2G0667200	BdistachyonBd21-3_v1.1	Sobic.003G321400	Sbicolor_v3.1.1	one-to-one
460_454_11797	BdiBd21-3.2G0667300	BdistachyonBd21-3_v1.1	Sobic.003G321500	Sbicolor_v3.1.1	one-to-one
460_454_2631	BdiBd21-3.2G0667400	BdistachyonBd21-3_v1.1	Sobic.003G321600	Sbicolor_v3.1.1	one-to-one
460_454_10662	BdiBd21-3.2G0667600	BdistachyonBd21-3_v1.1	Sobic.003G321900	Sbicolor_v3.1.1	one-to-one
460_454_4045	BdiBd21-3.2G0667800	BdistachyonBd21-3_v1.1	Sobic.003G322100	Sbicolor_v3.1.1	one-to-one
460_454_4477	BdiBd21-3.2G0668000	BdistachyonBd21-3_v1.1	Sobic.005G229400	Sbicolor_v3.1.1	one-to-many
460_454_4477	BdiBd21-3.2G0668000	BdistachyonBd21-3_v1.1	Sobic.002G301800	Sbicolor_v3.1.1	one-to-many
460_454_7239	BdiBd21-3.2G0668200	BdistachyonBd21-3_v1.1	Sobic.003G322200	Sbicolor_v3.1.1	one-to-one
460_454_5919	BdiBd21-3.2G0668300	BdistachyonBd21-3_v1.1	Sobic.003G310400	Sbicolor_v3.1.1	many-to-one
460_454_3555	BdiBd21-3.2G0668400	BdistachyonBd21-3_v1.1	Sobic.003G322700	Sbicolor_v3.1.1	one-to-one
460_454_7599	BdiBd21-3.2G0668900	BdistachyonBd21-3_v1.1	Sobic.003G323500	Sbicolor_v3.1.1	one-to-one
460_454_10041	BdiBd21-3.2G0669400	BdistachyonBd21-3_v1.1	Sobic.003G324000	Sbicolor_v3.1.1	one-to-one
460_454_11748	BdiBd21-3.2G0669500	BdistachyonBd21-3_v1.1	Sobic.003G324100	Sbicolor_v3.1.1	one-to-one
460_454_8444	BdiBd21-3.2G0669600	BdistachyonBd21-3_v1.1	Sobic.006G196500	Sbicolor_v3.1.1	one-to-many
460_454_8444	BdiBd21-3.2G0669600	BdistachyonBd21-3_v1.1	Sobic.003G324300	Sbicolor_v3.1.1	one-to-many
460_454_8976	BdiBd21-3.2G0670200	BdistachyonBd21-3_v1.1	Sobic.003G324600	Sbicolor_v3.1.1	one-to-one
460_454_12734	BdiBd21-3.2G0670300	BdistachyonBd21-3_v1.1	Sobic.003G324700	Sbicolor_v3.1.1	one-to-one
460_454_2513	BdiBd21-3.2G0670600	BdistachyonBd21-3_v1.1	Sobic.003G325000	Sbicolor_v3.1.1	one-to-one
460_454_4023	BdiBd21-3.2G0670800	BdistachyonBd21-3_v1.1	Sobic.003G325200	Sbicolor_v3.1.1	one-to-one
460_454_3406	BdiBd21-3.2G0670900	BdistachyonBd21-3_v1.1	Sobic.003G325300	Sbicolor_v3.1.1	one-to-one
460_454_8858	BdiBd21-3.2G0671100	BdistachyonBd21-3_v1.1	Sobic.003G325400	Sbicolor_v3.1.1	one-to-one
460_454_6715	BdiBd21-3.2G0671200	BdistachyonBd21-3_v1.1	Sobic.003G325500	Sbicolor_v3.1.1	one-to-one
460_454_9993	BdiBd21-3.2G0671400	BdistachyonBd21-3_v1.1	Sobic.003G325700	Sbicolor_v3.1.1	one-to-one
460_454_4660	BdiBd21-3.2G0671500	BdistachyonBd21-3_v1.1	Sobic.010G038000	Sbicolor_v3.1.1	one-to-many
460_454_4660	BdiBd21-3.2G0671500	BdistachyonBd21-3_v1.1	Sobic.003G325800	Sbicolor_v3.1.1	one-to-many
460_454_7766	BdiBd21-3.2G0671600	BdistachyonBd21-3_v1.1	Sobic.003G325900	Sbicolor_v3.1.1	one-to-one
460_454_2673	BdiBd21-3.2G0671700	BdistachyonBd21-3_v1.1	Sobic.003G326000	Sbicolor_v3.1.1	one-to-one
460_454_6253	BdiBd21-3.2G0672100	BdistachyonBd21-3_v1.1	Sobic.003G326500	Sbicolor_v3.1.1	one-to-one
460_454_11245	BdiBd21-3.2G0672300	BdistachyonBd21-3_v1.1	Sobic.003G326600	Sbicolor_v3.1.1	one-to-one
460_454_4895	BdiBd21-3.2G0672600	BdistachyonBd21-3_v1.1	Sobic.003G326800	Sbicolor_v3.1.1	one-to-one
460_454_8509	BdiBd21-3.2G0672700	BdistachyonBd21-3_v1.1	Sobic.003G326900	Sbicolor_v3.1.1	one-to-one
460_454_7457	BdiBd21-3.2G0673100	BdistachyonBd21-3_v1.1	Sobic.003G327200	Sbicolor_v3.1.1	one-to-one
460_454_9125	BdiBd21-3.2G0673400	BdistachyonBd21-3_v1.1	Sobic.003G327500	Sbicolor_v3.1.1	one-to-one
460_454_8963	BdiBd21-3.2G0673500	BdistachyonBd21-3_v1.1	Sobic.003G422300	Sbicolor_v3.1.1	one-to-one
460_454_7492	BdiBd21-3.2G0674200	BdistachyonBd21-3_v1.1	Sobic.003G327900	Sbicolor_v3.1.1	one-to-one
460_454_6264	BdiBd21-3.2G0674600	BdistachyonBd21-3_v1.1	Sobic.009G141100	Sbicolor_v3.1.1	many-to-one
460_454_6264	BdiBd21-3.2G0674700	BdistachyonBd21-3_v1.1	Sobic.009G141100	Sbicolor_v3.1.1	many-to-one
460_454_8367	BdiBd21-3.2G0675100	BdistachyonBd21-3_v1.1	Sobic.003G328300	Sbicolor_v3.1.1	one-to-one
460_454_7208	BdiBd21-3.2G0675200	BdistachyonBd21-3_v1.1	Sobic.003G328400	Sbicolor_v3.1.1	one-to-one
460_454_8745	BdiBd21-3.2G0675300	BdistachyonBd21-3_v1.1	Sobic.003G328500	Sbicolor_v3.1.1	one-to-one
460_454_4726	BdiBd21-3.2G0675400	BdistachyonBd21-3_v1.1	Sobic.003G328600	Sbicolor_v3.1.1	one-to-one
460_454_12934	BdiBd21-3.2G0675500	BdistachyonBd21-3_v1.1	Sobic.003G328700	Sbicolor_v3.1.1	one-to-one
460_454_4024	BdiBd21-3.2G0675600	BdistachyonBd21-3_v1.1	Sobic.003G328800	Sbicolor_v3.1.1	one-to-one
460_454_11114	BdiBd21-3.2G0675700	BdistachyonBd21-3_v1.1	Sobic.003G328900	Sbicolor_v3.1.1	one-to-one
460_454_8838	BdiBd21-3.2G0676000	BdistachyonBd21-3_v1.1	Sobic.003G329000	Sbicolor_v3.1.1	one-to-one
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.003G176700	Sbicolor_v3.1.1	many-to-many
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.007G069750	Sbicolor_v3.1.1	many-to-many
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.004G029651	Sbicolor_v3.1.1	many-to-many
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.002G112850	Sbicolor_v3.1.1	many-to-many
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.008G059632	Sbicolor_v3.1.1	many-to-many
460_454_8687	BdiBd21-3.2G0676200	BdistachyonBd21-3_v1.1	Sobic.003G198000	Sbicolor_v3.1.1	many-to-many
460_454_6512	BdiBd21-3.2G0676500	BdistachyonBd21-3_v1.1	Sobic.003G329200	Sbicolor_v3.1.1	one-to-one
460_454_549	BdiBd21-3.2G0676600	BdistachyonBd21-3_v1.1	Sobic.003G329300	Sbicolor_v3.1.1	one-to-one
460_454_3487	BdiBd21-3.2G0676700	BdistachyonBd21-3_v1.1	Sobic.003G329400	Sbicolor_v3.1.1	one-to-one
460_454_5855	BdiBd21-3.2G0676800	BdistachyonBd21-3_v1.1	Sobic.003G329500	Sbicolor_v3.1.1	one-to-one
460_454_3552	BdiBd21-3.2G0677000	BdistachyonBd21-3_v1.1	Sobic.003G329600	Sbicolor_v3.1.1	one-to-one
460_454_12350	BdiBd21-3.2G0677200	BdistachyonBd21-3_v1.1	Sobic.003G329800	Sbicolor_v3.1.1	one-to-one
460_454_7267	BdiBd21-3.2G0677300	BdistachyonBd21-3_v1.1	Sobic.003G329900	Sbicolor_v3.1.1	one-to-one
460_454_12884	BdiBd21-3.2G0677400	BdistachyonBd21-3_v1.1	Sobic.003G330000	Sbicolor_v3.1.1	one-to-one
460_454_3003	BdiBd21-3.2G0677500	BdistachyonBd21-3_v1.1	Sobic.003G330100	Sbicolor_v3.1.1	one-to-one
460_454_12539	BdiBd21-3.2G0677600	BdistachyonBd21-3_v1.1	Sobic.003G330200	Sbicolor_v3.1.1	one-to-one
460_454_10366	BdiBd21-3.2G0678100	BdistachyonBd21-3_v1.1	Sobic.009G006500	Sbicolor_v3.1.1	one-to-many
460_454_10366	BdiBd21-3.2G0678100	BdistachyonBd21-3_v1.1	Sobic.009G006300	Sbicolor_v3.1.1	one-to-many
460_454_10366	BdiBd21-3.2G0678100	BdistachyonBd21-3_v1.1	Sobic.009G006400	Sbicolor_v3.1.1	one-to-many
460_454_4746	BdiBd21-3.2G0678400	BdistachyonBd21-3_v1.1	Sobic.003G331000	Sbicolor_v3.1.1	one-to-one
460_454_4112	BdiBd21-3.2G0678500	BdistachyonBd21-3_v1.1	Sobic.003G331100	Sbicolor_v3.1.1	one-to-one
460_454_1363	BdiBd21-3.2G0678600	BdistachyonBd21-3_v1.1	Sobic.003G331400	Sbicolor_v3.1.1	one-to-one
460_454_10871	BdiBd21-3.2G0679300	BdistachyonBd21-3_v1.1	Sobic.003G332200	Sbicolor_v3.1.1	one-to-one
460_454_14640	BdiBd21-3.2G0679400	BdistachyonBd21-3_v1.1	Sobic.003G332300	Sbicolor_v3.1.1	one-to-one
460_454_12990	BdiBd21-3.2G0679500	BdistachyonBd21-3_v1.1	Sobic.009G178600	Sbicolor_v3.1.1	many-to-one
460_454_12990	BdiBd21-3.2G0679600	BdistachyonBd21-3_v1.1	Sobic.009G178600	Sbicolor_v3.1.1	many-to-one
460_454_5998	BdiBd21-3.2G0679700	BdistachyonBd21-3_v1.1	Sobic.003G332500	Sbicolor_v3.1.1	one-to-one
460_454_8650	BdiBd21-3.2G0679900	BdistachyonBd21-3_v1.1	Sobic.003G332900	Sbicolor_v3.1.1	one-to-one
460_454_15989	BdiBd21-3.2G0680000	BdistachyonBd21-3_v1.1	Sobic.003G333000	Sbicolor_v3.1.1	one-to-one
460_454_4449	BdiBd21-3.2G0680100	BdistachyonBd21-3_v1.1	Sobic.003G333100	Sbicolor_v3.1.1	one-to-one
460_454_3465	BdiBd21-3.2G0680200	BdistachyonBd21-3_v1.1	Sobic.003G333200	Sbicolor_v3.1.1	one-to-one
460_454_13723	BdiBd21-3.2G0680300	BdistachyonBd21-3_v1.1	Sobic.003G333400	Sbicolor_v3.1.1	one-to-one
460_454_12631	BdiBd21-3.2G0680500	BdistachyonBd21-3_v1.1	Sobic.003G333600	Sbicolor_v3.1.1	one-to-one
460_454_3780	BdiBd21-3.2G0682000	BdistachyonBd21-3_v1.1	Sobic.003G335200	Sbicolor_v3.1.1	one-to-one
460_454_8265	BdiBd21-3.2G0680600	BdistachyonBd21-3_v1.1	Sobic.003G333700	Sbicolor_v3.1.1	one-to-one
460_454_18035	BdiBd21-3.2G0681000	BdistachyonBd21-3_v1.1	Sobic.003G334000	Sbicolor_v3.1.1	one-to-one
460_454_2365	BdiBd21-3.2G0681100	BdistachyonBd21-3_v1.1	Sobic.003G334100	Sbicolor_v3.1.1	one-to-one
460_454_14046	BdiBd21-3.2G0681200	BdistachyonBd21-3_v1.1	Sobic.001G175300	Sbicolor_v3.1.1	many-to-many
460_454_14046	BdiBd21-3.2G0681200	BdistachyonBd21-3_v1.1	Sobic.009G177700	Sbicolor_v3.1.1	many-to-many
460_454_1129	BdiBd21-3.2G0681300	BdistachyonBd21-3_v1.1	Sobic.003G334200	Sbicolor_v3.1.1	one-to-one
460_454_5976	BdiBd21-3.2G0681400	BdistachyonBd21-3_v1.1	Sobic.003G334300	Sbicolor_v3.1.1	one-to-one
460_454_45	BdiBd21-3.2G0681600	BdistachyonBd21-3_v1.1	Sobic.003G334700	Sbicolor_v3.1.1	one-to-one
460_454_1039	BdiBd21-3.2G0681800	BdistachyonBd21-3_v1.1	Sobic.003G335000	Sbicolor_v3.1.1	one-to-one
460_454_1259	BdiBd21-3.2G0681900	BdistachyonBd21-3_v1.1	Sobic.003G335100	Sbicolor_v3.1.1	one-to-one
460_454_12479	BdiBd21-3.2G0682100	BdistachyonBd21-3_v1.1	Sobic.003G335300	Sbicolor_v3.1.1	one-to-one
460_454_1202	BdiBd21-3.2G0682200	BdistachyonBd21-3_v1.1	Sobic.003G335700	Sbicolor_v3.1.1	one-to-one
460_454_2847	BdiBd21-3.2G0682400	BdistachyonBd21-3_v1.1	Sobic.003G336000	Sbicolor_v3.1.1	one-to-one
460_454_18456	BdiBd21-3.2G0682600	BdistachyonBd21-3_v1.1	Sobic.010G073366	Sbicolor_v3.1.1	one-to-one
460_454_5832	BdiBd21-3.2G0682800	BdistachyonBd21-3_v1.1	Sobic.003G336100	Sbicolor_v3.1.1	one-to-one
460_454_11334	BdiBd21-3.2G0682900	BdistachyonBd21-3_v1.1	Sobic.003G336300	Sbicolor_v3.1.1	one-to-one
460_454_4382	BdiBd21-3.2G0683000	BdistachyonBd21-3_v1.1	Sobic.003G336400	Sbicolor_v3.1.1	one-to-one
460_454_12466	BdiBd21-3.2G0683100	BdistachyonBd21-3_v1.1	Sobic.003G336600	Sbicolor_v3.1.1	one-to-one
460_454_954	BdiBd21-3.2G0683200	BdistachyonBd21-3_v1.1	Sobic.003G336700	Sbicolor_v3.1.1	one-to-one
460_454_5664	BdiBd21-3.2G0683300	BdistachyonBd21-3_v1.1	Sobic.003G336800	Sbicolor_v3.1.1	one-to-one
460_454_2533	BdiBd21-3.2G0683400	BdistachyonBd21-3_v1.1	Sobic.003G336900	Sbicolor_v3.1.1	one-to-one
460_454_14083	BdiBd21-3.2G0683600	BdistachyonBd21-3_v1.1	Sobic.009G174900	Sbicolor_v3.1.1	many-to-many
460_454_14083	BdiBd21-3.2G0683600	BdistachyonBd21-3_v1.1	Sobic.003G337000	Sbicolor_v3.1.1	many-to-many
460_454_12006	BdiBd21-3.2G0683800	BdistachyonBd21-3_v1.1	Sobic.003G337100	Sbicolor_v3.1.1	one-to-one
460_454_2978	BdiBd21-3.2G0683900	BdistachyonBd21-3_v1.1	Sobic.003G337200	Sbicolor_v3.1.1	one-to-one
460_454_1068	BdiBd21-3.2G0684000	BdistachyonBd21-3_v1.1	Sobic.003G337300	Sbicolor_v3.1.1	one-to-one
460_454_3539	BdiBd21-3.2G0684100	BdistachyonBd21-3_v1.1	Sobic.003G337400	Sbicolor_v3.1.1	one-to-one
460_454_15319	BdiBd21-3.2G0684500	BdistachyonBd21-3_v1.1	Sobic.003G337500	Sbicolor_v3.1.1	one-to-one
460_454_14925	BdiBd21-3.2G0684600	BdistachyonBd21-3_v1.1	Sobic.003G337600	Sbicolor_v3.1.1	one-to-one
460_454_15389	BdiBd21-3.2G0684900	BdistachyonBd21-3_v1.1	Sobic.003G337800	Sbicolor_v3.1.1	one-to-one
460_454_11866	BdiBd21-3.2G0685100	BdistachyonBd21-3_v1.1	Sobic.003G338000	Sbicolor_v3.1.1	one-to-one
460_454_9260	BdiBd21-3.2G0685200	BdistachyonBd21-3_v1.1	Sobic.003G338100	Sbicolor_v3.1.1	one-to-one
460_454_785	BdiBd21-3.2G0685300	BdistachyonBd21-3_v1.1	Sobic.003G338200	Sbicolor_v3.1.1	one-to-one
460_454_4571	BdiBd21-3.2G0685700	BdistachyonBd21-3_v1.1	Sobic.003G338400	Sbicolor_v3.1.1	one-to-one
460_454_10909	BdiBd21-3.2G0686100	BdistachyonBd21-3_v1.1	Sobic.003G338801	Sbicolor_v3.1.1	one-to-one
460_454_12256	BdiBd21-3.2G0686300	BdistachyonBd21-3_v1.1	Sobic.003G338900	Sbicolor_v3.1.1	one-to-one
460_454_12304	BdiBd21-3.2G0686400	BdistachyonBd21-3_v1.1	Sobic.003G339100	Sbicolor_v3.1.1	one-to-one
460_454_2783	BdiBd21-3.2G0686800	BdistachyonBd21-3_v1.1	Sobic.003G339500	Sbicolor_v3.1.1	one-to-one
460_454_5463	BdiBd21-3.2G0687100	BdistachyonBd21-3_v1.1	Sobic.003G339700	Sbicolor_v3.1.1	one-to-one
460_454_14557	BdiBd21-3.2G0687300	BdistachyonBd21-3_v1.1	Sobic.003G340100	Sbicolor_v3.1.1	one-to-one
460_454_4970	BdiBd21-3.2G0687400	BdistachyonBd21-3_v1.1	Sobic.003G340300	Sbicolor_v3.1.1	one-to-one
460_454_4978	BdiBd21-3.2G0687600	BdistachyonBd21-3_v1.1	Sobic.003G340600	Sbicolor_v3.1.1	one-to-one
460_454_6945	BdiBd21-3.2G0687700	BdistachyonBd21-3_v1.1	Sobic.003G340800	Sbicolor_v3.1.1	one-to-one
460_454_6154	BdiBd21-3.2G0687900	BdistachyonBd21-3_v1.1	Sobic.003G340900	Sbicolor_v3.1.1	one-to-one
460_454_6626	BdiBd21-3.2G0688100	BdistachyonBd21-3_v1.1	Sobic.003G341100	Sbicolor_v3.1.1	one-to-one
460_454_2023	BdiBd21-3.2G0688300	BdistachyonBd21-3_v1.1	Sobic.003G341300	Sbicolor_v3.1.1	one-to-one
460_454_7411	BdiBd21-3.2G0688400	BdistachyonBd21-3_v1.1	Sobic.003G341400	Sbicolor_v3.1.1	one-to-one
460_454_3092	BdiBd21-3.2G0688500	BdistachyonBd21-3_v1.1	Sobic.003G341500	Sbicolor_v3.1.1	one-to-one
460_454_2277	BdiBd21-3.2G0688700	BdistachyonBd21-3_v1.1	Sobic.003G341700	Sbicolor_v3.1.1	one-to-one
460_454_9127	BdiBd21-3.2G0688800	BdistachyonBd21-3_v1.1	Sobic.003G341900	Sbicolor_v3.1.1	one-to-one
460_454_5249	BdiBd21-3.2G0689300	BdistachyonBd21-3_v1.1	Sobic.003G342500	Sbicolor_v3.1.1	many-to-one
460_454_13861	BdiBd21-3.2G0689400	BdistachyonBd21-3_v1.1	Sobic.003G342600	Sbicolor_v3.1.1	one-to-one
460_454_9961	BdiBd21-3.2G0689500	BdistachyonBd21-3_v1.1	Sobic.003G342700	Sbicolor_v3.1.1	one-to-one
460_454_8883	BdiBd21-3.2G0689600	BdistachyonBd21-3_v1.1	Sobic.003G342800	Sbicolor_v3.1.1	one-to-one
460_454_5012	BdiBd21-3.2G0690000	BdistachyonBd21-3_v1.1	Sobic.003G343200	Sbicolor_v3.1.1	one-to-one
460_454_2691	BdiBd21-3.2G0690100	BdistachyonBd21-3_v1.1	Sobic.003G343300	Sbicolor_v3.1.1	one-to-one
460_454_3133	BdiBd21-3.2G0690200	BdistachyonBd21-3_v1.1	Sobic.003G343400	Sbicolor_v3.1.1	one-to-one
460_454_4570	BdiBd21-3.2G0690300	BdistachyonBd21-3_v1.1	Sobic.003G343500	Sbicolor_v3.1.1	one-to-one
460_454_6625	BdiBd21-3.2G0690500	BdistachyonBd21-3_v1.1	Sobic.003G343600	Sbicolor_v3.1.1	one-to-one
460_454_15987	BdiBd21-3.2G0690600	BdistachyonBd21-3_v1.1	Sobic.003G343700	Sbicolor_v3.1.1	one-to-one
460_454_10533	BdiBd21-3.2G0690800	BdistachyonBd21-3_v1.1	Sobic.003G343900	Sbicolor_v3.1.1	one-to-one
460_454_5190	BdiBd21-3.2G0690900	BdistachyonBd21-3_v1.1	Sobic.003G344200	Sbicolor_v3.1.1	one-to-one
460_454_11594	BdiBd21-3.2G0691400	BdistachyonBd21-3_v1.1	Sobic.003G344600	Sbicolor_v3.1.1	one-to-one
460_454_10989	BdiBd21-3.2G0691500	BdistachyonBd21-3_v1.1	Sobic.003G344800	Sbicolor_v3.1.1	one-to-one
460_454_13034	BdiBd21-3.2G0691700	BdistachyonBd21-3_v1.1	Sobic.003G344900	Sbicolor_v3.1.1	one-to-one
460_454_2992	BdiBd21-3.2G0691800	BdistachyonBd21-3_v1.1	Sobic.003G345000	Sbicolor_v3.1.1	one-to-one
460_454_9378	BdiBd21-3.2G0691900	BdistachyonBd21-3_v1.1	Sobic.003G345100	Sbicolor_v3.1.1	one-to-one
460_454_2290	BdiBd21-3.2G0692100	BdistachyonBd21-3_v1.1	Sobic.003G345200	Sbicolor_v3.1.1	one-to-one
460_454_2574	BdiBd21-3.2G0692200	BdistachyonBd21-3_v1.1	Sobic.003G345300	Sbicolor_v3.1.1	one-to-one
460_454_8967	BdiBd21-3.2G0692300	BdistachyonBd21-3_v1.1	Sobic.003G345400	Sbicolor_v3.1.1	one-to-one
460_454_13545	BdiBd21-3.2G0692400	BdistachyonBd21-3_v1.1	Sobic.003G345500	Sbicolor_v3.1.1	one-to-one
460_454_4651	BdiBd21-3.2G0692600	BdistachyonBd21-3_v1.1	Sobic.003G345700	Sbicolor_v3.1.1	one-to-one
460_454_5504	BdiBd21-3.2G0692700	BdistachyonBd21-3_v1.1	Sobic.004G270000	Sbicolor_v3.1.1	one-to-one
460_454_5640	BdiBd21-3.2G0692800	BdistachyonBd21-3_v1.1	Sobic.003G346000	Sbicolor_v3.1.1	one-to-one
460_454_6367	BdiBd21-3.2G0692900	BdistachyonBd21-3_v1.1	Sobic.003G346200	Sbicolor_v3.1.1	one-to-one
460_454_948	BdiBd21-3.2G0693000	BdistachyonBd21-3_v1.1	Sobic.003G346400	Sbicolor_v3.1.1	one-to-one
460_454_7615	BdiBd21-3.2G0693400	BdistachyonBd21-3_v1.1	Sobic.003G346700	Sbicolor_v3.1.1	one-to-one
460_454_1293	BdiBd21-3.2G0693900	BdistachyonBd21-3_v1.1	Sobic.003G347300	Sbicolor_v3.1.1	one-to-one
460_454_15176	BdiBd21-3.2G0694100	BdistachyonBd21-3_v1.1	Sobic.003G347560	Sbicolor_v3.1.1	one-to-one
460_454_17567	BdiBd21-3.2G0694500	BdistachyonBd21-3_v1.1	Sobic.002G212601	Sbicolor_v3.1.1	many-to-one
460_454_2085	BdiBd21-3.2G0694800	BdistachyonBd21-3_v1.1	Sobic.003G348100	Sbicolor_v3.1.1	one-to-one
460_454_5781	BdiBd21-3.2G0695000	BdistachyonBd21-3_v1.1	Sobic.003G348200	Sbicolor_v3.1.1	one-to-one
460_454_8544	BdiBd21-3.2G0695100	BdistachyonBd21-3_v1.1	Sobic.003G348300	Sbicolor_v3.1.1	one-to-one
460_454_3411	BdiBd21-3.2G0695200	BdistachyonBd21-3_v1.1	Sobic.003G348400	Sbicolor_v3.1.1	one-to-one
460_454_2985	BdiBd21-3.2G0695400	BdistachyonBd21-3_v1.1	Sobic.001G461300	Sbicolor_v3.1.1	many-to-one
460_454_10872	BdiBd21-3.2G0695500	BdistachyonBd21-3_v1.1	Sobic.003G348700	Sbicolor_v3.1.1	one-to-one
460_454_5910	BdiBd21-3.2G0695600	BdistachyonBd21-3_v1.1	Sobic.003G348800	Sbicolor_v3.1.1	one-to-one
460_454_4680	BdiBd21-3.2G0695800	BdistachyonBd21-3_v1.1	Sobic.003G349000	Sbicolor_v3.1.1	one-to-many
460_454_4680	BdiBd21-3.2G0695800	BdistachyonBd21-3_v1.1	Sobic.004G027500	Sbicolor_v3.1.1	one-to-many
460_454_6332	BdiBd21-3.2G0696000	BdistachyonBd21-3_v1.1	Sobic.003G349200	Sbicolor_v3.1.1	one-to-one
460_454_15099	BdiBd21-3.2G0696400	BdistachyonBd21-3_v1.1	Sobic.003G012700	Sbicolor_v3.1.1	many-to-many
460_454_15099	BdiBd21-3.2G0696400	BdistachyonBd21-3_v1.1	Sobic.007G212600	Sbicolor_v3.1.1	many-to-many
460_454_12152	BdiBd21-3.2G0696600	BdistachyonBd21-3_v1.1	Sobic.009G164700	Sbicolor_v3.1.1	many-to-one
460_454_11078	BdiBd21-3.2G0697100	BdistachyonBd21-3_v1.1	Sobic.003G349800	Sbicolor_v3.1.1	one-to-one
460_454_14452	BdiBd21-3.2G0697200	BdistachyonBd21-3_v1.1	Sobic.004G248900	Sbicolor_v3.1.1	many-to-many
460_454_14452	BdiBd21-3.2G0697200	BdistachyonBd21-3_v1.1	Sobic.003G349900	Sbicolor_v3.1.1	many-to-many
460_454_4412	BdiBd21-3.2G0697900	BdistachyonBd21-3_v1.1	Sobic.003G350800	Sbicolor_v3.1.1	one-to-one
460_454_16260	BdiBd21-3.2G0698100	BdistachyonBd21-3_v1.1	Sobic.003G350900	Sbicolor_v3.1.1	one-to-one
460_454_15410	BdiBd21-3.2G0697400	BdistachyonBd21-3_v1.1	Sobic.003G350100	Sbicolor_v3.1.1	one-to-one
460_454_2836	BdiBd21-3.2G0698700	BdistachyonBd21-3_v1.1	Sobic.003G352000	Sbicolor_v3.1.1	one-to-one
460_454_16401	BdiBd21-3.2G0698300	BdistachyonBd21-3_v1.1	Sobic.003G351000	Sbicolor_v3.1.1	many-to-one
460_454_12426	BdiBd21-3.2G0698500	BdistachyonBd21-3_v1.1	Sobic.003G351701	Sbicolor_v3.1.1	one-to-one
460_454_8724	BdiBd21-3.2G0698600	BdistachyonBd21-3_v1.1	Sobic.003G351900	Sbicolor_v3.1.1	one-to-one
460_454_5942	BdiBd21-3.2G0698800	BdistachyonBd21-3_v1.1	Sobic.003G352200	Sbicolor_v3.1.1	one-to-one
460_454_15306	BdiBd21-3.2G0699100	BdistachyonBd21-3_v1.1	Sobic.003G352400	Sbicolor_v3.1.1	one-to-one
460_454_1787	BdiBd21-3.2G0699200	BdistachyonBd21-3_v1.1	Sobic.003G352600	Sbicolor_v3.1.1	one-to-one
460_454_3157	BdiBd21-3.2G0699400	BdistachyonBd21-3_v1.1	Sobic.003G352800	Sbicolor_v3.1.1	one-to-one
460_454_15204	BdiBd21-3.2G0699800	BdistachyonBd21-3_v1.1	Sobic.003G353000	Sbicolor_v3.1.1	one-to-one
460_454_2655	BdiBd21-3.2G0700000	BdistachyonBd21-3_v1.1	Sobic.003G353200	Sbicolor_v3.1.1	one-to-one
460_454_14561	BdiBd21-3.2G0700300	BdistachyonBd21-3_v1.1	Sobic.009G162200	Sbicolor_v3.1.1	one-to-one
460_454_10063	BdiBd21-3.2G0700400	BdistachyonBd21-3_v1.1	Sobic.003G353400	Sbicolor_v3.1.1	one-to-one
460_454_6999	BdiBd21-3.2G0700500	BdistachyonBd21-3_v1.1	Sobic.003G353500	Sbicolor_v3.1.1	one-to-one
460_454_15520	BdiBd21-3.2G0700700	BdistachyonBd21-3_v1.1	Sobic.003G353700	Sbicolor_v3.1.1	one-to-one
460_454_6320	BdiBd21-3.2G0700900	BdistachyonBd21-3_v1.1	Sobic.003G353800	Sbicolor_v3.1.1	one-to-one
460_454_8670	BdiBd21-3.2G0701000	BdistachyonBd21-3_v1.1	Sobic.003G354000	Sbicolor_v3.1.1	one-to-one
460_454_8631	BdiBd21-3.2G0701400	BdistachyonBd21-3_v1.1	Sobic.003G354100	Sbicolor_v3.1.1	one-to-one
460_454_1873	BdiBd21-3.2G0701700	BdistachyonBd21-3_v1.1	Sobic.003G354500	Sbicolor_v3.1.1	one-to-one
460_454_4300	BdiBd21-3.2G0701800	BdistachyonBd21-3_v1.1	Sobic.003G354900	Sbicolor_v3.1.1	one-to-one
